StateName,Date,Value
WY,2019-02-28,318921.0
AK,2019-03-31,303737.25
AL,2019-03-31,186893.05
AR,2019-03-31,154443.42105263157
AZ,2019-03-31,285668.9090909091
CA,2019-03-31,488559.67647058825
CO,2019-03-31,487965.1176470588
CT,2019-03-31,355847.4
DE,2019-03-31,267171.0
FL,2019-03-31,277735.7931034483
GA,2019-03-31,192269.67567567568
HI,2019-03-31,713533.5
IA,2019-03-31,169870.94736842104
ID,2019-03-31,322239.6923076923
IL,2019-03-31,128067.85185185185
IN,2019-03-31,149148.58333333334
KS,2019-03-31,138327.63157894736
KY,2019-03-31,170692.05
LA,2019-03-31,193155.0588235294
MA,2019-03-31,535738.8333333334
MD,2019-03-31,281291.6666666667
ME,2019-03-31,221954.25
MI,2019-03-31,173267.4193548387
MN,2019-03-31,214545.19047619047
MO,2019-03-31,156203.32
MS,2019-03-31,174540.17647058822
MT,2019-03-31,318866.4285714286
NC,2019-03-31,233960.83783783784
ND,2019-03-31,219267.0
NE,2019-03-31,190961.16666666666
NH,2019-03-31,252830.66666666666
NJ,2019-03-31,275445.75
NM,2019-03-31,233172.22222222222
NV,2019-03-31,332111.22222222225
NY,2019-03-31,182412.23076923078
OH,2019-03-31,139115.4347826087
OK,2019-03-31,154440.85
OR,2019-03-31,354258.9
PA,2019-03-31,157808.79411764705
RI,2019-03-31,326817.0
SC,2019-03-31,238082.57142857142
SD,2019-03-31,221990.0
TN,2019-03-31,198453.03846153847
TX,2019-03-31,214716.04761904763
UT,2019-03-31,375360.3333333333
VA,2019-03-31,230339.0
VT,2019-03-31,282450.0
WA,2019-03-31,333136.55
WI,2019-03-31,201830.21739130435
WV,2019-03-31,153600.125
WY,2019-03-31,324200.55555555556
AK,2019-04-30,310108.25
AL,2019-04-30,190662.05
AR,2019-04-30,156394.05263157896
AZ,2019-04-30,290268.0909090909
CA,2019-04-30,498621.5882352941
CO,2019-04-30,484910.70588235295
CT,2019-04-30,362293.8
DE,2019-04-30,273587.5
FL,2019-04-30,280098.8620689655
GA,2019-04-30,195776.64864864864
HI,2019-04-30,713033.0
IA,2019-04-30,172953.8947368421
ID,2019-04-30,329399.6923076923
IL,2019-04-30,130888.51851851853
IN,2019-04-30,152108.80555555556
KS,2019-04-30,141544.63157894736
KY,2019-04-30,174001.15
LA,2019-04-30,195641.23529411765
MA,2019-04-30,542183.1666666666
MD,2019-04-30,283005.5
ME,2019-04-30,226479.25
MI,2019-04-30,178473.5806451613
MN,2019-04-30,219451.52380952382
MO,2019-04-30,159132.04
MS,2019-04-30,175633.23529411765
MT,2019-04-30,321761.85714285716
NC,2019-04-30,239127.05405405405
ND,2019-04-30,223388.42857142858
NE,2019-04-30,195977.58333333334
NH,2019-04-30,256312.0
NJ,2019-04-30,281718.75
NM,2019-04-30,235357.05555555556
NV,2019-04-30,336116.3333333333
NY,2019-04-30,185949.34615384616
OH,2019-04-30,142274.15217391305
OK,2019-04-30,155866.7
OR,2019-04-30,358739.75
PA,2019-04-30,161615.85294117648
RI,2019-04-30,333617.0
SC,2019-04-30,242530.57142857142
SD,2019-04-30,234112.6
TN,2019-04-30,201660.5
TX,2019-04-30,217989.20634920636
UT,2019-04-30,376880.3333333333
VA,2019-04-30,234843.64285714287
VT,2019-04-30,281991.75
WA,2019-04-30,339897.35
WI,2019-04-30,206543.08695652173
WV,2019-04-30,155868.625
WY,2019-04-30,328959.3333333333
AK,2019-05-31,315470.75
AL,2019-05-31,194772.1
AR,2019-05-31,158898.05263157896
AZ,2019-05-31,293457.9090909091
CA,2019-05-31,508792.73529411765
CO,2019-05-31,482583.5294117647
CT,2019-05-31,365787.2
DE,2019-05-31,280704.0
FL,2019-05-31,282535.2068965517
GA,2019-05-31,197899.24324324325
HI,2019-05-31,713149.5
IA,2019-05-31,176421.0
ID,2019-05-31,334336.76923076925
IL,2019-05-31,133462.1851851852
IN,2019-05-31,155565.30555555556
KS,2019-05-31,144912.52631578947
KY,2019-05-31,177445.9
LA,2019-05-31,197627.23529411765
MA,2019-05-31,555239.0
MD,2019-05-31,286444.3333333333
ME,2019-05-31,231241.75
MI,2019-05-31,183950.2258064516
MN,2019-05-31,223263.33333333334
MO,2019-05-31,163045.32
MS,2019-05-31,176282.76470588235
MT,2019-05-31,325116.71428571426
NC,2019-05-31,243305.56756756757
ND,2019-05-31,230229.42857142858
NE,2019-05-31,197819.08333333334
NH,2019-05-31,259936.83333333334
NJ,2019-05-31,287785.75
NM,2019-05-31,236437.72222222222
NV,2019-05-31,340275.3333333333
NY,2019-05-31,190043.53846153847
OH,2019-05-31,146030.58695652173
OK,2019-05-31,158023.35
OR,2019-05-31,362128.75
PA,2019-05-31,165615.85294117648
RI,2019-05-31,341600.0
SC,2019-05-31,247428.07142857142
SD,2019-05-31,236493.5
TN,2019-05-31,206463.65384615384
TX,2019-05-31,221188.6349206349
UT,2019-05-31,376027.44444444444
VA,2019-05-31,239837.85714285713
VT,2019-05-31,281112.5
WA,2019-05-31,345590.8
WI,2019-05-31,209777.26086956522
WV,2019-05-31,157291.625
WY,2019-05-31,330352.55555555556
AK,2019-06-30,317879.25
AL,2019-06-30,196683.15
AR,2019-06-30,160981.8947368421
AZ,2019-06-30,295179.0
CA,2019-06-30,516486.0
CO,2019-06-30,482238.17647058825
CT,2019-06-30,367946.4
DE,2019-06-30,285800.0
FL,2019-06-30,284595.1379310345
GA,2019-06-30,198905.54054054053
HI,2019-06-30,718395.25
IA,2019-06-30,179513.8947368421
ID,2019-06-30,338546.23076923075
IL,2019-06-30,135541.85185185185
IN,2019-06-30,158395.91666666666
KS,2019-06-30,146406.52631578947
KY,2019-06-30,179510.85
LA,2019-06-30,198453.41176470587
MA,2019-06-30,565524.8333333334
MD,2019-06-30,288133.1666666667
ME,2019-06-30,236766.5
MI,2019-06-30,188450.29032258064
MN,2019-06-30,225379.33333333334
MO,2019-06-30,165443.72
MS,2019-06-30,176265.0
MT,2019-06-30,327892.71428571426
NC,2019-06-30,247121.1081081081
ND,2019-06-30,235883.42857142858
NE,2019-06-30,198577.66666666666
NH,2019-06-30,262809.3333333333
NJ,2019-06-30,292456.25
NM,2019-06-30,236728.5
NV,2019-06-30,344905.44444444444
NY,2019-06-30,194571.03846153847
OH,2019-06-30,148629.63043478262
OK,2019-06-30,160291.3
OR,2019-06-30,362420.0
PA,2019-06-30,168446.70588235295
RI,2019-06-30,346267.0
SC,2019-06-30,250975.85714285713
SD,2019-06-30,235398.5
TN,2019-06-30,210201.34615384616
TX,2019-06-30,222908.87301587302
UT,2019-06-30,374012.77777777775
VA,2019-06-30,243105.85714285713
VT,2019-06-30,282454.25
WA,2019-06-30,349788.0
WI,2019-06-30,211268.04347826086
WV,2019-06-30,159187.5
WY,2019-06-30,327950.55555555556
AK,2019-07-31,319812.75
AL,2019-07-31,197822.7
AR,2019-07-31,161841.7894736842
AZ,2019-07-31,294280.0909090909
CA,2019-07-31,518820.5294117647
CO,2019-07-31,483175.4117647059
CT,2019-07-31,365056.6
DE,2019-07-31,287033.5
FL,2019-07-31,285630.1034482759
GA,2019-07-31,198102.97297297296
HI,2019-07-31,720195.75
IA,2019-07-31,180118.84210526315
ID,2019-07-31,338302.92307692306
IL,2019-07-31,136534.33333333334
IN,2019-07-31,160140.69444444444
KS,2019-07-31,145699.47368421053
KY,2019-07-31,179901.25
LA,2019-07-31,198699.5294117647
MA,2019-07-31,574036.3333333334
MD,2019-07-31,290652.1666666667
ME,2019-07-31,239599.75
MI,2019-07-31,190831.29032258064
MN,2019-07-31,225805.33333333334
MO,2019-07-31,166160.48
MS,2019-07-31,176317.64705882352
MT,2019-07-31,329378.5714285714
NC,2019-07-31,248413.05405405405
ND,2019-07-31,234969.14285714287
NE,2019-07-31,198489.66666666666
NH,2019-07-31,263362.6666666667
NJ,2019-07-31,294516.5
NM,2019-07-31,236371.33333333334
NV,2019-07-31,348603.44444444444
NY,2019-07-31,197821.73076923078
OH,2019-07-31,149878.36956521738
OK,2019-07-31,161445.85
OR,2019-07-31,363088.2
PA,2019-07-31,169461.76470588235
RI,2019-07-31,349600.0
SC,2019-07-31,251783.42857142858
SD,2019-07-31,230061.8
TN,2019-07-31,211773.76923076922
TX,2019-07-31,222305.12698412698
UT,2019-07-31,374518.77777777775
VA,2019-07-31,244450.0
VT,2019-07-31,284612.75
WA,2019-07-31,352947.15
WI,2019-07-31,210825.08695652173
WV,2019-07-31,159566.0
WY,2019-07-31,333902.6666666667
AK,2019-08-31,318312.5
AL,2019-08-31,197219.9
AR,2019-08-31,162094.42105263157
AZ,2019-08-31,292860.54545454547
CA,2019-08-31,517401.76470588235
CO,2019-08-31,485042.1176470588
CT,2019-08-31,360103.2
DE,2019-08-31,287150.0
FL,2019-08-31,286256.5862068966
GA,2019-08-31,197367.27027027027
HI,2019-08-31,721954.25
IA,2019-08-31,178705.63157894736
ID,2019-08-31,340619.23076923075
IL,2019-08-31,136184.2962962963
IN,2019-08-31,160118.05555555556
KS,2019-08-31,144073.52631578947
KY,2019-08-31,179047.45
LA,2019-08-31,197979.70588235295
MA,2019-08-31,579172.0
MD,2019-08-31,293830.0
ME,2019-08-31,239133.25
MI,2019-08-31,189952.06451612903
MN,2019-08-31,226151.2380952381
MO,2019-08-31,165105.16
