StateName,Date,Value
KY,2019-01-31,145.68421052631578
LA,2019-01-31,181.52941176470588
MA,2019-01-31,724.8333333333334
MD,2019-01-31,463.6666666666667
ME,2019-01-31,214.75
MI,2019-01-31,246.03225806451613
MN,2019-01-31,157.42857142857142
MO,2019-01-31,251.64
MS,2019-01-31,89.625
MT,2019-01-31,96.14285714285714
NC,2019-01-31,229.64864864864865
ND,2019-01-31,70.66666666666667
NE,2019-01-31,119.81818181818181
NH,2019-01-31,128.83333333333334
NJ,2019-01-31,299.0
NM,2019-01-31,93.3125
NV,2019-01-31,522.75
NY,2019-01-31,613.2307692307693
OH,2019-01-31,199.65217391304347
OK,2019-01-31,155.75
OR,2019-01-31,206.10526315789474
PA,2019-01-31,307.3529411764706
RI,2019-01-31,1073.0
SC,2019-01-31,400.0
SD,2019-01-31,59.57142857142857
TN,2019-01-31,245.34615384615384
TX,2019-01-31,383.45762711864404
UT,2019-01-31,327.44444444444446
VA,2019-01-31,607.5714285714286
VT,2019-01-31,73.25
WA,2019-01-31,246.26315789473685
WI,2019-01-31,132.47826086956522
WV,2019-01-31,68.71428571428571
WY,2019-01-31,48.333333333333336
AK,2019-02-28,144.0
AL,2019-02-28,222.75
AR,2019-02-28,152.8235294117647
AZ,2019-02-28,879.9090909090909
CA,2019-02-28,735.0882352941177
CO,2019-02-28,387.0
CT,2019-02-28,550.6
DE,2019-02-28,400.0
FL,2019-02-28,1372.5714285714287
GA,2019-02-28,329.0
HI,2019-02-28,421.25
IA,2019-02-28,107.625
ID,2019-02-28,140.0
IL,2019-02-28,376.18518518518516
IN,2019-02-28,113.80555555555556
KS,2019-02-28,71.84210526315789
KY,2019-02-28,145.68421052631578
LA,2019-02-28,195.94117647058823
MA,2019-02-28,766.5
MD,2019-02-28,491.8333333333333
ME,2019-02-28,214.5
MI,2019-02-28,237.51612903225808
MN,2019-02-28,168.33333333333334
MO,2019-02-28,258.0
MS,2019-02-28,102.5
MT,2019-02-28,98.0
NC,2019-02-28,254.02702702702703
ND,2019-02-28,70.5
NE,2019-02-28,114.0
NH,2019-02-28,138.83333333333334
NJ,2019-02-28,337.5
NM,2019-02-28,98.5625
NV,2019-02-28,536.75
NY,2019-02-28,674.2692307692307
OH,2019-02-28,202.32608695652175
OK,2019-02-28,164.2
OR,2019-02-28,210.89473684210526
PA,2019-02-28,318.55882352941177
RI,2019-02-28,1111.0
SC,2019-02-28,437.64285714285717
SD,2019-02-28,64.28571428571429
TN,2019-02-28,255.46153846153845
TX,2019-02-28,414.06779661016947
UT,2019-02-28,333.8888888888889
VA,2019-02-28,663.7857142857143
VT,2019-02-28,80.25
WA,2019-02-28,243.57894736842104
WI,2019-02-28,136.08695652173913
WV,2019-02-28,71.14285714285714
WY,2019-02-28,49.55555555555556
AK,2019-03-31,221.66666666666666
AL,2019-03-31,281.45
AR,2019-03-31,184.7058823529412
AZ,2019-03-31,1060.1818181818182
CA,2019-03-31,943.0882352941177
CO,2019-03-31,505.5625
CT,2019-03-31,793.2
DE,2019-03-31,513.0
FL,2019-03-31,1574.7857142857142
GA,2019-03-31,411.7027027027027
HI,2019-03-31,449.0
IA,2019-03-31,144.25
ID,2019-03-31,176.23076923076923
IL,2019-03-31,544.2962962962963
IN,2019-03-31,141.80555555555554
KS,2019-03-31,91.26315789473684
KY,2019-03-31,184.31578947368422
LA,2019-03-31,237.47058823529412
MA,2019-03-31,1099.3333333333333
MD,2019-03-31,682.6666666666666
ME,2019-03-31,241.5
MI,2019-03-31,299.5483870967742
MN,2019-03-31,240.85714285714286
MO,2019-03-31,340.96
MS,2019-03-31,127.1875
MT,2019-03-31,123.71428571428571
NC,2019-03-31,335.05405405405406
ND,2019-03-31,94.0
NE,2019-03-31,143.36363636363637
NH,2019-03-31,184.0
NJ,2019-03-31,429.0
NM,2019-03-31,123.5625
NV,2019-03-31,647.25
NY,2019-03-31,902.7692307692307
OH,2019-03-31,261.0217391304348
OK,2019-03-31,202.4
OR,2019-03-31,281.2631578947368
PA,2019-03-31,421.55882352941177
RI,2019-03-31,1486.0
SC,2019-03-31,554.3571428571429
SD,2019-03-31,83.71428571428571
TN,2019-03-31,310.38461538461536
TX,2019-03-31,523.0169491525423
UT,2019-03-31,424.0
VA,2019-03-31,932.4285714285714
VT,2019-03-31,102.0
WA,2019-03-31,347.36842105263156
WI,2019-03-31,182.04347826086956
WV,2019-03-31,88.42857142857143
WY,2019-03-31,61.77777777777778
AK,2019-04-30,275.6666666666667
AL,2019-04-30,311.35
AR,2019-04-30,200.1764705882353
AZ,2019-04-30,1089.0
CA,2019-04-30,1065.2941176470588
CO,2019-04-30,599.4375
CT,2019-04-30,993.4
DE,2019-04-30,576.5
FL,2019-04-30,1541.4285714285713
GA,2019-04-30,456.18918918918916
HI,2019-04-30,449.25
IA,2019-04-30,184.5625
ID,2019-04-30,221.92307692307693
IL,2019-04-30,692.9629629629629
IN,2019-04-30,169.83333333333334
KS,2019-04-30,110.05263157894737
KY,2019-04-30,208.10526315789474
LA,2019-04-30,257.47058823529414
MA,2019-04-30,1399.1666666666667
MD,2019-04-30,845.6666666666666
ME,2019-04-30,307.0
MI,2019-04-30,370.3225806451613
MN,2019-04-30,322.57142857142856
MO,2019-04-30,415.52
MS,2019-04-30,136.875
MT,2019-04-30,162.85714285714286
NC,2019-04-30,382.0
ND,2019-04-30,122.16666666666667
NE,2019-04-30,175.0909090909091
NH,2019-04-30,231.16666666666666
NJ,2019-04-30,472.75
NM,2019-04-30,144.125
NV,2019-04-30,695.75
NY,2019-04-30,1067.5384615384614
OH,2019-04-30,313.95652173913044
OK,2019-04-30,234.85
OR,2019-04-30,335.0
PA,2019-04-30,508.61764705882354
RI,2019-04-30,1858.0
SC,2019-04-30,625.7857142857143
SD,2019-04-30,107.28571428571429
TN,2019-04-30,354.53846153846155
TX,2019-04-30,581.9322033898305
UT,2019-04-30,494.77777777777777
VA,2019-04-30,1145.0
VT,2019-04-30,122.75
WA,2019-04-30,433.10526315789474
WI,2019-04-30,230.95652173913044
WV,2019-04-30,103.85714285714286
WY,2019-04-30,73.33333333333333
AK,2019-05-31,339.6666666666667
AL,2019-05-31,337.85
AR,2019-05-31,211.41176470588235
AZ,2019-05-31,1152.1818181818182
CA,2019-05-31,1211.0882352941176
CO,2019-05-31,722.8125
CT,2019-05-31,1198.6
DE,2019-05-31,616.0
FL,2019-05-31,1552.0357142857142
GA,2019-05-31,472.7837837837838
HI,2019-05-31,454.5
IA,2019-05-31,225.75
ID,2019-05-31,276.0
IL,2019-05-31,790.5185185185185
IN,2019-05-31,207.02777777777777
KS,2019-05-31,123.78947368421052
KY,2019-05-31,241.57894736842104
LA,2019-05-31,276.05882352941177
MA,2019-05-31,1775.3333333333333
MD,2019-05-31,979.8333333333334
ME,2019-05-31,440.75
MI,2019-05-31,472.51612903225805
MN,2019-05-31,423.42857142857144
MO,2019-05-31,484.8
MS,2019-05-31,146.9375
MT,2019-05-31,211.42857142857142
NC,2019-05-31,433.72972972972974
ND,2019-05-31,161.83333333333334
NE,2019-05-31,218.54545454545453
NH,2019-05-31,304.1666666666667
NJ,2019-05-31,494.5
NM,2019-05-31,164.125
NV,2019-05-31,786.5
NY,2019-05-31,1235.6538461538462
OH,2019-05-31,374.45652173913044
OK,2019-05-31,258.5
OR,2019-05-31,421.36842105263156
PA,2019-05-31,596.8823529411765
RI,2019-05-31,2259.0
SC,2019-05-31,665.0
SD,2019-05-31,136.71428571428572
TN,2019-05-31,405.6923076923077
TX,2019-05-31,648.1525423728814
UT,2019-05-31,590.3333333333334
VA,2019-05-31,1334.357142857143
VT,2019-05-31,157.75
WA,2019-05-31,586.5263157894736
WI,2019-05-31,293.4782608695652
WV,2019-05-31,121.0
WY,2019-05-31,87.55555555555556
AK,2019-06-30,345.3333333333333
AL,2019-06-30,335.5
AR,2019-06-30,208.88235294117646
AZ,2019-06-30,1100.2727272727273
CA,2019-06-30,1227.6470588235295
CO,2019-06-30,780.875
CT,2019-06-30,1203.8
DE,2019-06-30,598.0
FL,2019-06-30,1487.357142857143
GA,2019-06-30,468.27027027027026
HI,2019-06-30,452.0
